ANNAISS;MNAISS;CODCOM;LBCOM;SEX;Prn;NRB;;
2007;;31555;TOULOUSE;HOMME;Loris;16;;
2007;;31555;TOULOUSE;HOMME;Milo;16;;
2007;;31555;TOULOUSE;HOMME;Timothee;15;;
2007;;31555;TOULOUSE;FEMME;Gabrielle;15;;
2007;;31555;TOULOUSE;FEMME;Marine;15;;
2007;;31555;TOULOUSE;FEMME;Loane;15;;
2007;;31555;TOULOUSE;HOMME;Anthony;15;;
2007;;31555;TOULOUSE;HOMME;Leon;15;;
2007;;31555;TOULOUSE;FEMME;Iris;15;;
2007;;31555;TOULOUSE;FEMME;Alix;15;;
2007;;31555;TOULOUSE;HOMME;Oscar;15;;
2007;;31555;TOULOUSE;FEMME;Marion;15;;
2007;;31555;TOULOUSE;FEMME;Salma;15;;
2007;;31555;TOULOUSE;HOMME;Luca;14;;
2007;;31555;TOULOUSE;FEMME;Melissa;14;;
2007;;31555;TOULOUSE;FEMME;Melina;14;;
2007;;31555;TOULOUSE;FEMME;Ninon;14;;
2007;;31555;TOULOUSE;HOMME;Augustin;14;;
2007;;31555;TOULOUSE;HOMME;Ryan;14;;
2007;;31555;TOULOUSE;HOMME;Lenny;14;;
2007;;31555;TOULOUSE;HOMME;Dylan;14;;
2007;;31555;TOULOUSE;HOMME;Kevin;13;;
2007;;31555;TOULOUSE;HOMME;Yassine;13;;
2007;;31555;TOULOUSE;HOMME;Guilhem;13;;
2007;;31555;TOULOUSE;HOMME;Camille;13;;
2007;;31555;TOULOUSE;HOMME;Wassim;13;;
2007;;31555;TOULOUSE;FEMME;Victoria;13;;
2007;;31555;TOULOUSE;FEMME;Paola;13;;
2007;;31555;TOULOUSE;FEMME;Lila;13;;
2007;;31555;TOULOUSE;FEMME;Olivia;13;;
2007;;31555;TOULOUSE;FEMME;Manel;13;;
2007;;31555;TOULOUSE;FEMME;Lyna;13;;
2007;;31555;TOULOUSE;HOMME;Tiago;13;;
2007;;31555;TOULOUSE;FEMME;Alexia;13;;
2007;;31555;TOULOUSE;HOMME;Samy;12;;
2007;;31555;TOULOUSE;FEMME;Flora;12;;
2007;;31555;TOULOUSE;HOMME;Thibaut;12;;
2007;;31555;TOULOUSE;HOMME;Felix;12;;
2007;;31555;TOULOUSE;HOMME;Achille;12;;
2007;;31555;TOULOUSE;FEMME;Faustine;12;;
2007;;31555;TOULOUSE;FEMME;Louane;12;;
2007;;31555;TOULOUSE;FEMME;Stella;12;;
2007;;31555;TOULOUSE;FEMME;Sofia;12;;
2007;;31555;TOULOUSE;FEMME;Mila;12;;
2007;;31555;TOULOUSE;FEMME;Sophie;12;;
2007;;31555;TOULOUSE;FEMME;Sasha;12;;
2007;;31555;TOULOUSE;HOMME;Loic;12;;
2007;;31555;TOULOUSE;FEMME;Coline;12;;
2007;;31555;TOULOUSE;HOMME;William;12;;
2007;;31555;TOULOUSE;HOMME;Aymeric;12;;
2007;;31555;TOULOUSE;HOMME;Julian;12;;
2007;;31555;TOULOUSE;HOMME;Kilian;12;;
2007;;31555;TOULOUSE;HOMME;Charles;12;;
2007;;31555;TOULOUSE;FEMME;Maylis;11;;
2007;;31555;TOULOUSE;FEMME;Anouk;11;;
2007;;31555;TOULOUSE;FEMME;Chaima;11;;
2007;;31555;TOULOUSE;HOMME;Yohan;11;;
2007;;31555;TOULOUSE;HOMME;Killian;11;;
2007;;31555;TOULOUSE;FEMME;Clementine;11;;
2007;;31555;TOULOUSE;HOMME;Luka;11;;
2007;;31555;TOULOUSE;FEMME;Angelina;11;;
2007;;31555;TOULOUSE;FEMME;Mailys;11;;
2007;;31555;TOULOUSE;FEMME;Eleonore;11;;
2007;;31555;TOULOUSE;FEMME;Myriam;11;;
2007;;31555;TOULOUSE;FEMME;Lou-Ann;11;;
2007;;31555;TOULOUSE;FEMME;Paloma;11;;
2007;;31555;TOULOUSE;HOMME;Alban;11;;
2007;;31555;TOULOUSE;FEMME;Leane;11;;
2007;;31555;TOULOUSE;FEMME;Ines;11;;
2007;;31555;TOULOUSE;HOMME;Nassim;11;;
2007;;31555;TOULOUSE;HOMME;Rafael;11;;
2007;;31555;TOULOUSE;HOMME;Hamza;11;;
2007;;31555;TOULOUSE;HOMME;Teo;11;;
2007;;31555;TOULOUSE;HOMME;Elias;11;;
2007;;31555;TOULOUSE;HOMME;Louka;11;;
2007;;31555;TOULOUSE;FEMME;Constance;10;;
2007;;31555;TOULOUSE;FEMME;Lilia;10;;
2007;;31555;TOULOUSE;FEMME;Coralie;10;;
2007;;31555;TOULOUSE;FEMME;Rose;10;;
2007;;31555;TOULOUSE;FEMME;Amaya;10;;
2007;;31555;TOULOUSE;FEMME;Axelle;10;;
2007;;31555;TOULOUSE;FEMME;Aya;10;;
2007;;31555;TOULOUSE;FEMME;Heloise;10;;
2007;;31555;TOULOUSE;FEMME;Aurore;10;;
2007;;31555;TOULOUSE;FEMME;Emmy;10;;
2007;;31555;TOULOUSE;FEMME;Amel;10;;
2007;;31555;TOULOUSE;FEMME;Maissa;10;;
2007;;31555;TOULOUSE;FEMME;Cassandra;10;;
2007;;31555;TOULOUSE;HOMME;Rafael;10;;
2007;;31555;TOULOUSE;FEMME;Claire;10;;
2007;;31555;TOULOUSE;HOMME;Armand;10;;
2007;;31555;TOULOUSE;HOMME;Ilyes;10;;
2007;;31555;TOULOUSE;HOMME;Walid;10;;
2007;;31555;TOULOUSE;HOMME;Etienne;10;;
2007;;31555;TOULOUSE;HOMME;Nils;10;;
2007;;31555;TOULOUSE;HOMME;Joseph;10;;
2007;;31555;TOULOUSE;HOMME;Ewen;10;;
2007;;31555;TOULOUSE;HOMME;Yannis;10;;
2007;;31555;TOULOUSE;HOMME;Justin;10;;
2007;;31555;TOULOUSE;HOMME;Ahmed;10;;
2007;;31555;TOULOUSE;HOMME;Gregoire;9;;
2007;;31555;TOULOUSE;HOMME;Yacine;9;;
2007;;31555;TOULOUSE;FEMME;Marwa;9;;
2007;;31555;TOULOUSE;FEMME;Maeva;9;;
2007;;31555;TOULOUSE;FEMME;Marina;9;;
2007;;31555;TOULOUSE;HOMME;Adem;9;;
2007;;31555;TOULOUSE;HOMME;Jordan;9;;
2007;;31555;TOULOUSE;HOMME;Benoit;9;;
2007;;31555;TOULOUSE;HOMME;Tony;9;;
2007;;31555;TOULOUSE;HOMME;Thibaud;9;;
2007;;31555;TOULOUSE;HOMME;Liam;9;;
2007;;31555;TOULOUSE;FEMME;Maria;9;;
2007;;31555;TOULOUSE;FEMME;Laurine;9;;
2007;;31555;TOULOUSE;FEMME;Lili;9;;
2007;;31555;TOULOUSE;FEMME;Melissa;9;;
2007;;31555;TOULOUSE;FEMME;Asma;9;;
2007;;31555;TOULOUSE;FEMME;Lilly;9;;
2007;;31555;TOULOUSE;FEMME;Emy;9;;
2007;;31555;TOULOUSE;FEMME;Lou-Anne;9;;
2007;;31555;TOULOUSE;FEMME;Maeva;9;;
2007;;31555;TOULOUSE;FEMME;Dounia;9;;
2007;;31555;TOULOUSE;FEMME;Charline;9;;
2007;;31555;TOULOUSE;FEMME;Candice;9;;
2007;;31555;TOULOUSE;HOMME;Nino;9;;
2007;;31555;TOULOUSE;HOMME;Matys;9;;
2007;;31555;TOULOUSE;HOMME;Bilal;9;;
2007;;31555;TOULOUSE;HOMME;Kevin;9;;
2007;;31555;TOULOUSE;HOMME;Nolhan;9;;
2007;;31555;TOULOUSE;HOMME;Ayoub;9;;
2007;;31555;TOULOUSE;HOMME;Nolan;9;;
2007;;31555;TOULOUSE;HOMME;Max;9;;
2007;;31555;TOULOUSE;HOMME;Amir;9;;
2007;;31555;TOULOUSE;FEMME;Clarisse;8;;
2007;;31555;TOULOUSE;FEMME;Apolline;8;;
2007;;31555;TOULOUSE;FEMME;Lara;8;;
2007;;31555;TOULOUSE;FEMME;Meriem;8;;
2007;;31555;TOULOUSE;FEMME;Nour;8;;
2007;;31555;TOULOUSE;FEMME;Shana;8;;
2007;;31555;TOULOUSE;HOMME;Anton;8;;
2007;;31555;TOULOUSE;FEMME;Maeva;8;;
2007;;31555;TOULOUSE;FEMME;Farah;8;;
2007;;31555;TOULOUSE;HOMME;Tao;8;;
2007;;31555;TOULOUSE;FEMME;Alyssa;8;;
2007;;31555;TOULOUSE;HOMME;Emilien;8;;
2007;;31555;TOULOUSE;HOMME;Timothe;8;;
2007;;31555;TOULOUSE;HOMME;Elouan;8;;
2007;;31555;TOULOUSE;HOMME;Ylan;8;;
2007;;31555;TOULOUSE;HOMME;Roman;8;;
2007;;31555;TOULOUSE;HOMME;Matteo;8;;
2007;;31555;TOULOUSE;HOMME;Matthias;8;;
2007;;31555;TOULOUSE;HOMME;Dimitri;8;;
2007;;31555;TOULOUSE;FEMME;Cloe;8;;
2007;;31555;TOULOUSE;HOMME;Milan;8;;
2007;;31555;TOULOUSE;HOMME;Joan;8;;
2007;;31555;TOULOUSE;HOMME;Matis;8;;
2007;;31555;TOULOUSE;FEMME;Romy;8;;
2007;;31555;TOULOUSE;FEMME;Maia;8;;
2007;;31555;TOULOUSE;HOMME;Sasha;8;;
2007;;31555;TOULOUSE;HOMME;Aymen;8;;
2007;;31555;TOULOUSE;HOMME;Alex;8;;
2007;;31555;TOULOUSE;FEMME;Ilona;8;;
2007;;31555;TOULOUSE;HOMME;Ibrahim;8;;
2007;;31555;TOULOUSE;FEMME;Eden;7;;
2007;;31555;TOULOUSE;FEMME;Leonie;7;;
2007;;31555;TOULOUSE;FEMME;Sabrina;7;;
2007;;31555;TOULOUSE;FEMME;Assia;7;;
2007;;31555;TOULOUSE;FEMME;Celeste;7;;
2007;;31555;TOULOUSE;FEMME;Ella;7;;
2007;;31555;TOULOUSE;FEMME;Lylou;7;;
2007;;31555;TOULOUSE;FEMME;Lily-Rose;7;;
2007;;31555;TOULOUSE;FEMME;Leana;7;;
2007;;31555;TOULOUSE;HOMME;Younes;7;;
2007;;31555;TOULOUSE;HOMME;Nathanael;7;;
2007;;31555;TOULOUSE;HOMME;Leny;7;;
2007;;31555;TOULOUSE;HOMME;Kyllian;7;;
2007;;31555;TOULOUSE;FEMME;Rania;7;;
2007;;31555;TOULOUSE;FEMME;Melanie;7;;
2007;;31555;TOULOUSE;FEMME;Imene;7;;
2007;;31555;TOULOUSE;FEMME;Eve;7;;
2007;;31555;TOULOUSE;FEMME;Noa;7;;
2007;;31555;TOULOUSE;FEMME;Meline;7;;
2007;;31555;TOULOUSE;HOMME;Teddy;7;;
2007;;31555;TOULOUSE;HOMME;Ugo;7;;
2007;;31555;TOULOUSE;FEMME;Tessa;7;;
2007;;31555;TOULOUSE;HOMME;Ruben;7;;
2007;;31555;TOULOUSE;HOMME;Sami;7;;
2007;;31555;TOULOUSE;HOMME;Anas;7;;
2007;;31555;TOULOUSE;HOMME;Celian;7;;
2007;;31555;TOULOUSE;FEMME;Sonia;7;;
2007;;31555;TOULOUSE;FEMME;Audrey;7;;
2007;;31555;TOULOUSE;FEMME;Perrine;7;;
2007;;31555;TOULOUSE;FEMME;Kelly;7;;
2007;;31555;TOULOUSE;FEMME;Elea;7;;
2007;;31555;TOULOUSE;FEMME;Solene;7;;
2007;;31555;TOULOUSE;FEMME;Angele;7;;
2007;;31555;TOULOUSE;HOMME;Lois;7;;
2007;;31555;TOULOUSE;FEMME;Marilou;7;;
2007;;31555;TOULOUSE;HOMME;Lucien;7;;
2007;;31555;TOULOUSE;HOMME;Marwan;7;;
2007;;31555;TOULOUSE;HOMME;Jonathan;7;;
2007;;31555;TOULOUSE;HOMME;Bryan;7;;
2007;;31555;TOULOUSE;HOMME;Yasser;7;;
2007;;31555;TOULOUSE;HOMME;Angel;7;;
2007;;31555;TOULOUSE;HOMME;Nolann;7;;
2007;;31555;TOULOUSE;HOMME;Basile;7;;
2007;;31555;TOULOUSE;HOMME;Edouard;7;;
2007;;31555;TOULOUSE;HOMME;Paolo;7;;
2007;;31555;TOULOUSE;FEMME;Marylou;6;;
2007;;31555;TOULOUSE;FEMME;Flore;6;;
2007;;31555;TOULOUSE;FEMME;Thais;6;;
2007;;31555;TOULOUSE;FEMME;Mina;6;;
2007;;31555;TOULOUSE;FEMME;Amira;6;;
2007;;31555;TOULOUSE;HOMME;Nael;6;;
2007;;31555;TOULOUSE;FEMME;Roxane;6;;
2007;;31555;TOULOUSE;FEMME;Mae;6;;
2007;;31555;TOULOUSE;FEMME;Cleo;6;;
2007;;31555;TOULOUSE;FEMME;Alexandra;6;;
2007;;31555;TOULOUSE;FEMME;Tatiana;6;;
2007;;31555;TOULOUSE;FEMME;Imene;6;;
2007;;31555;TOULOUSE;FEMME;Naomi;6;;
2007;;31555;TOULOUSE;FEMME;Clea;6;;
2007;;31555;TOULOUSE;FEMME;Anaelle;6;;
2007;;31555;TOULOUSE;FEMME;Lison;6;;
2007;;31555;TOULOUSE;FEMME;Amaia;6;;
2007;;31555;TOULOUSE;FEMME;Maelys;6;;
2007;;31555;TOULOUSE;FEMME;Emeline;6;;
2007;;31555;TOULOUSE;FEMME;Elodie;6;;
2007;;31555;TOULOUSE;FEMME;Emie;6;;
2007;;31555;TOULOUSE;HOMME;Nael;6;;
2007;;31555;TOULOUSE;FEMME;Auriane;6;;
2007;;31555;TOULOUSE;HOMME;Jeremie;6;;
2007;;31555;TOULOUSE;HOMME;Zakaria;6;;
2007;;31555;TOULOUSE;HOMME;Amaury;6;;
2007;;31555;TOULOUSE;HOMME;Elian;6;;
2007;;31555;TOULOUSE;HOMME;Arnaud;6;;
2007;;31555;TOULOUSE;HOMME;Malo;6;;
2007;;31555;TOULOUSE;HOMME;Djibril;6;;
2007;;31555;TOULOUSE;FEMME;Rebecca;6;;
2007;;31555;TOULOUSE;HOMME;Florent;6;;
2007;;31555;TOULOUSE;HOMME;Yannick;6;;
2007;;31555;TOULOUSE;HOMME;Iban;6;;
2007;;31555;TOULOUSE;HOMME;Adrian;6;;
2007;;31555;TOULOUSE;HOMME;Cyprien;6;;
2007;;31555;TOULOUSE;HOMME;Ilhan;6;;
2007;;31555;TOULOUSE;HOMME;Leni;6;;
2007;;31555;TOULOUSE;HOMME;Erwan;6;;
2007;;31555;TOULOUSE;HOMME;Luc;6;;
2007;;31555;TOULOUSE;HOMME;Emmanuel;6;;
2007;;31555;TOULOUSE;HOMME;Elie;6;;
2007;;31555;TOULOUSE;HOMME;Leandre;6;;
2007;;31555;TOULOUSE;HOMME;Abel;6;;
2007;;31555;TOULOUSE;HOMME;Ismael;6;;
2007;;31555;TOULOUSE;HOMME;Logan;6;;
2007;;31555;TOULOUSE;HOMME;Ilies;6;;
2007;;31555;TOULOUSE;FEMME;Oriane;6;;
2007;;31555;TOULOUSE;FEMME;Leonore;6;;
2007;;31555;TOULOUSE;FEMME;Garance;6;;
2007;;31555;TOULOUSE;FEMME;Rachel;6;;
2007;;31555;TOULOUSE;FEMME;Imane;6;;
2007;;31555;TOULOUSE;FEMME;Kiara;6;;
2007;;31555;TOULOUSE;FEMME;Laure;6;;
2007;;31555;TOULOUSE;FEMME;Raphaelle;6;;
2007;;31555;TOULOUSE;FEMME;Helene;6;;
2007;;31555;TOULOUSE;FEMME;Nora;6;;
2007;;31555;TOULOUSE;FEMME;Nais;6;;
2007;;31555;TOULOUSE;FEMME;Louann;5;;
2007;;31555;TOULOUSE;FEMME;Enora;5;;
2007;;31555;TOULOUSE;HOMME;Romeo;5;;
2007;;31555;TOULOUSE;HOMME;Kelyan;5;;
2007;;31555;TOULOUSE;HOMME;Leny;5;;
2007;;31555;TOULOUSE;HOMME;Marwane;5;;
2007;;31555;TOULOUSE;HOMME;Leopold;5;;
2007;;31555;TOULOUSE;FEMME;Savannah;5;;
2007;;31555;TOULOUSE;FEMME;Flavie;5;;
2007;;31555;TOULOUSE;FEMME;Esther;5;;
2007;;31555;TOULOUSE;FEMME;Alycia;5;;
2007;;31555;TOULOUSE;FEMME;Lena;5;;
2007;;31555;TOULOUSE;FEMME;Zahra;5;;
2007;;31555;TOULOUSE;FEMME;Blanche;5;;
2007;;31555;TOULOUSE;FEMME;Alizee;5;;
2007;;31555;TOULOUSE;FEMME;Alya;5;;
2007;;31555;TOULOUSE;FEMME;Judith;5;;
2007;;31555;TOULOUSE;FEMME;Andrea;5;;
2007;;31555;TOULOUSE;FEMME;Elena;5;;
2007;;31555;TOULOUSE;FEMME;Shaina;5;;
2007;;31555;TOULOUSE;FEMME;Vanessa;5;;
2007;;31555;TOULOUSE;FEMME;Aude;5;;
2007;;31555;TOULOUSE;HOMME;Elio;5;;
2007;;31555;TOULOUSE;FEMME;Maud;5;;
2007;;31555;TOULOUSE;FEMME;Linda;5;;
2007;;31555;TOULOUSE;FEMME;Luce;5;;
2007;;31555;TOULOUSE;FEMME;Elissa;5;;
2007;;31555;TOULOUSE;FEMME;Nesrine;5;;
2007;;31555;TOULOUSE;FEMME;Syrine;5;;
2007;;31555;TOULOUSE;HOMME;Remy;5;;
2007;;31555;TOULOUSE;HOMME;Morgan;5;;
2007;;31555;TOULOUSE;HOMME;Kais;5;;
2007;;31555;TOULOUSE;HOMME;Noham;5;;
2007;;31555;TOULOUSE;FEMME;Serena;5;;
2007;;31555;TOULOUSE;HOMME;Fabien;5;;
2007;;31555;TOULOUSE;HOMME;Olivier;5;;
2007;;31555;TOULOUSE;HOMME;Allan;5;;
2007;;31555;TOULOUSE;HOMME;Elliot;5;;
2007;;31555;TOULOUSE;HOMME;Fares;5;;
2007;;31555;TOULOUSE;HOMME;Clovis;5;;
2007;;31555;TOULOUSE;HOMME;Lohan;5;;
2007;;31555;TOULOUSE;HOMME;Daniel;5;;
2007;;31555;TOULOUSE;HOMME;Matisse;5;;
2007;;31555;TOULOUSE;HOMME;Nadir;5;;
2007;;31555;TOULOUSE;HOMME;Gauthier;5;;
2007;;31555;TOULOUSE;HOMME;Angelo;5;;
2007;;31555;TOULOUSE;HOMME;Ludovic;5;;
2007;;31555;TOULOUSE;HOMME;Xavier;5;;
2007;;31555;TOULOUSE;FEMME;Ema;5;;
2007;;31555;TOULOUSE;HOMME;Hippolyte;5;;
2007;;31555;TOULOUSE;HOMME;Mateo;5;;
2007;;31555;TOULOUSE;HOMME;Henri;5;;
2007;;31555;TOULOUSE;HOMME;Louca;5;;
2007;;31555;TOULOUSE;HOMME;Jason;5;;
2007;;31555;TOULOUSE;HOMME;Louison;5;;
2007;;31555;TOULOUSE;HOMME;Tim;5;;
2007;;31555;TOULOUSE;HOMME;Cesar;5;;
2007;;31555;TOULOUSE;HOMME;Leonard;5;;
2007;;31555;TOULOUSE;HOMME;Marin;5;;
2007;;31555;TOULOUSE;HOMME;Sebastien;5;;
2007;;31555;TOULOUSE;HOMME;Charly;5;;
2007;;31555;TOULOUSE;HOMME;Ulysse;5;;
2007;;31555;TOULOUSE;FEMME;Cecile;5;;
2007;;31555;TOULOUSE;FEMME;Cassandre;5;;
2007;;31555;TOULOUSE;FEMME;Anissa;5;;
2007;;31555;TOULOUSE;FEMME;Tamara;5;;
2007;;31555;TOULOUSE;FEMME;Prune;5;;
2007;;31555;TOULOUSE;FEMME;Elea;5;;
2007;;31555;TOULOUSE;FEMME;Victoire;5;;
2007;;31555;TOULOUSE;FEMME;Eva;5;;
2007;;31555;TOULOUSE;FEMME;Angelina;5;;
2007;;31555;TOULOUSE;FEMME;Naelle;5;;
2007;;31555;TOULOUSE;FEMME;Ludivine;5;;
2007;;31555;TOULOUSE;FEMME;Tess;5;;
2007;;31555;TOULOUSE;FEMME;Naila;5;;
2007;;31555;TOULOUSE;FEMME;Elora;5;;
2007;;31555;TOULOUSE;FEMME;Isaure;5;;
2007;;31555;TOULOUSE;FEMME;Leila;5;;
2007;;31555;TOULOUSE;FEMME;Jessica;5;;
2006;;31555;TOULOUSE;FEMME;Emma;138;;
2006;;31555;TOULOUSE;HOMME;Enzo;131;;
2006;;31555;TOULOUSE;HOMME;Mathis;121;;
2006;;31555;TOULOUSE;HOMME;Lucas;104;;
2006;;31555;TOULOUSE;FEMME;Clara;104;;
2006;;31555;TOULOUSE;HOMME;Thomas;102;;
2006;;31555;TOULOUSE;FEMME;Sarah;100;;
2006;;31555;TOULOUSE;FEMME;Manon;97;;
2006;;31555;TOULOUSE;HOMME;Nathan;97;;
2006;;31555;TOULOUSE;HOMME;Raphael;94;;
2006;;31555;TOULOUSE;HOMME;Paul;93;;
2006;;31555;TOULOUSE;FEMME;Camille;92;;
2006;;31555;TOULOUSE;FEMME;Lea;89;;
2006;;31555;TOULOUSE;FEMME;Lola;88;;
2006;;31555;TOULOUSE;HOMME;Maxime;88;;
2006;;31555;TOULOUSE;HOMME;Hugo;86;;
2006;;31555;TOULOUSE;HOMME;Clement;84;;
2006;;31555;TOULOUSE;HOMME;Louis;82;;
2006;;31555;TOULOUSE;HOMME;Theo;82;;
2006;;31555;TOULOUSE;FEMME;Chloe;80;;
2006;;31555;TOULOUSE;HOMME;Tom;79;;
2006;;31555;TOULOUSE;HOMME;Baptiste;75;;
2006;;31555;TOULOUSE;FEMME;Lisa;73;;
2006;;31555;TOULOUSE;FEMME;Jade;71;;
2006;;31555;TOULOUSE;HOMME;Gabriel;70;;
2006;;31555;TOULOUSE;HOMME;Alexandre;67;;
2006;;31555;TOULOUSE;HOMME;Antoine;66;;
2006;;31555;TOULOUSE;HOMME;Alexis;65;;
2006;;31555;TOULOUSE;HOMME;Yanis;65;;
2006;;31555;TOULOUSE;FEMME;Mathilde;64;;
2006;;31555;TOULOUSE;HOMME;Jules;64;;
2006;;31555;TOULOUSE;HOMME;Leo;63;;
2006;;31555;TOULOUSE;HOMME;Arthur;62;;
2006;;31555;TOULOUSE;HOMME;Romain;60;;
2006;;31555;TOULOUSE;FEMME;Ines;60;;
2006;;31555;TOULOUSE;HOMME;Rayan;59;;
2006;;31555;TOULOUSE;FEMME;Julie;58;;
2006;;31555;TOULOUSE;FEMME;Marie;58;;
2006;;31555;TOULOUSE;FEMME;Eva;58;;
2006;;31555;TOULOUSE;FEMME;Lilou;57;;
2006;;31555;TOULOUSE;FEMME;Anais;57;;
2006;;31555;TOULOUSE;FEMME;Romane;57;;
2006;;31555;TOULOUSE;HOMME;Axel;55;;
2006;;31555;TOULOUSE;FEMME;Juliette;54;;
2006;;31555;TOULOUSE;FEMME;Lucie;52;;
2006;;31555;TOULOUSE;HOMME;Quentin;52;;
2006;;31555;TOULOUSE;FEMME;Charlotte;51;;
2006;;31555;TOULOUSE;HOMME;Noah;50;;
2006;;31555;TOULOUSE;HOMME;Julien;50;;
2006;;31555;TOULOUSE;HOMME;Ethan;49;;
2006;;31555;TOULOUSE;HOMME;Victor;48;;
2006;;31555;TOULOUSE;FEMME;Zoe;48;;
2006;;31555;TOULOUSE;FEMME;Carla;47;;
2006;;31555;TOULOUSE;FEMME;Louise;47;;
2006;;31555;TOULOUSE;FEMME;Ambre;46;;
2006;;31555;TOULOUSE;FEMME;Oceane;46;;
2006;;31555;TOULOUSE;FEMME;Lena;45;;
2006;;31555;TOULOUSE;FEMME;Pauline;45;;
2006;;31555;TOULOUSE;HOMME;Valentin;44;;
2006;;31555;TOULOUSE;HOMME;Noa;44;;
2006;;31555;TOULOUSE;FEMME;Alice;44;;
2006;;31555;TOULOUSE;FEMME;Celia;44;;
2006;;31555;TOULOUSE;HOMME;Adam;42;;
2006;;31555;TOULOUSE;FEMME;Laura;41;;
2006;;31555;TOULOUSE;HOMME;Pierre;41;;
2006;;31555;TOULOUSE;HOMME;Nicolas;40;;
2006;;31555;TOULOUSE;FEMME;Elisa;40;;
2006;;31555;TOULOUSE;HOMME;Matheo;40;;
2006;;31555;TOULOUSE;HOMME;Mohamed;40;;
2006;;31555;TOULOUSE;FEMME;Lina;39;;
2006;;31555;TOULOUSE;FEMME;Margaux;38;;
2006;;31555;TOULOUSE;FEMME;Clemence;38;;
2006;;31555;TOULOUSE;HOMME;Sacha;37;;
2006;;31555;TOULOUSE;HOMME;Matteo;37;;
2006;;31555;TOULOUSE;HOMME;Adrien;37;;
2006;;31555;TOULOUSE;HOMME;Mael;36;;
2006;;31555;TOULOUSE;FEMME;Anna;36;;
2006;;31555;TOULOUSE;HOMME;Martin;36;;
2006;;31555;TOULOUSE;FEMME;Melissa;36;;
2006;;31555;TOULOUSE;FEMME;Noemie;34;;
2006;;31555;TOULOUSE;HOMME;Mathieu;34;;
2006;;31555;TOULOUSE;HOMME;Anthony;33;;
2006;;31555;TOULOUSE;FEMME;Lou;33;;
2006;;31555;TOULOUSE;HOMME;Dorian;33;;
2006;;31555;TOULOUSE;FEMME;Ines;32;;
2006;;31555;TOULOUSE;FEMME;Margot;32;;
2006;;31555;TOULOUSE;FEMME;Marine;32;;
2006;;31555;TOULOUSE;HOMME;Tristan;32;;
2006;;31555;TOULOUSE;HOMME;Titouan;31;;
2006;;31555;TOULOUSE;FEMME;Jeanne;31;;
2006;;31555;TOULOUSE;HOMME;Robin;31;;
2006;;31555;TOULOUSE;HOMME;Simon;30;;
2006;;31555;TOULOUSE;HOMME;Benjamin;30;;
2006;;31555;TOULOUSE;FEMME;Maelys;30;;
2006;;31555;TOULOUSE;HOMME;Mathias;30;;
2006;;31555;TOULOUSE;HOMME;Guillaume;30;;
2006;;31555;TOULOUSE;FEMME;Emilie;30;;
2006;;31555;TOULOUSE;HOMME;Evan;29;;
2006;;31555;TOULOUSE;FEMME;Agathe;29;;
2006;;31555;TOULOUSE;HOMME;Lilian;29;;
2006;;31555;TOULOUSE;HOMME;Maxence;28;;
2006;;31555;TOULOUSE;HOMME;Amine;28;;
2006;;31555;TOULOUSE;FEMME;Julia;28;;
2006;;31555;TOULOUSE;FEMME;Louna;28;;
2006;;31555;TOULOUSE;HOMME;Samuel;28;;
2006;;31555;TOULOUSE;FEMME;Justine;27;;
2006;;31555;TOULOUSE;FEMME;Marion;26;;
2006;;31555;TOULOUSE;HOMME;Bastien;26;;
2006;;31555;TOULOUSE;FEMME;Elise;26;;
2006;;31555;TOULOUSE;FEMME;Nina;26;;
2006;;31555;TOULOUSE;FEMME;Luna;25;;
2006;;31555;TOULOUSE;HOMME;Matthieu;25;;
2006;;31555;TOULOUSE;FEMME;Maelle;25;;
2006;;31555;TOULOUSE;HOMME;Florian;24;;
2006;;31555;TOULOUSE;FEMME;Elsa;24;;
2006;;31555;TOULOUSE;HOMME;Kylian;24;;
2006;;31555;TOULOUSE;HOMME;Vincent;24;;
2006;;31555;TOULOUSE;HOMME;Gabin;24;;
2006;;31555;TOULOUSE;HOMME;Dylan;23;;
2006;;31555;TOULOUSE;HOMME;Noe;23;;
2006;;31555;TOULOUSE;HOMME;Thibault;23;;
2006;;31555;TOULOUSE;HOMME;Pablo;23;;
2006;;31555;TOULOUSE;FEMME;Yasmine;22;;
2006;;31555;TOULOUSE;HOMME;William;22;;
2006;;31555;TOULOUSE;HOMME;Mathys;22;;
2006;;31555;TOULOUSE;HOMME;Aurelien;21;;
2006;;31555;TOULOUSE;HOMME;Mateo;21;;
2006;;31555;TOULOUSE;FEMME;Alicia;21;;
2006;;31555;TOULOUSE;HOMME;Jeremy;21;;
2006;;31555;TOULOUSE;FEMME;Lily;21;;
2006;;31555;TOULOUSE;FEMME;Chiara;21;;
2006;;31555;TOULOUSE;HOMME;Matis;20;;
2006;;31555;TOULOUSE;HOMME;Lorenzo;20;;
2006;;31555;TOULOUSE;FEMME;Claire;20;;
2006;;31555;TOULOUSE;HOMME;Timeo;20;;
2006;;31555;TOULOUSE;HOMME;Julian;20;;
2006;;31555;TOULOUSE;FEMME;Lila;20;;
2006;;31555;TOULOUSE;FEMME;Sofia;19;;
2006;;31555;TOULOUSE;HOMME;Erwan;19;;
2006;;31555;TOULOUSE;FEMME;Salma;19;;
2006;;31555;TOULOUSE;FEMME;Amelie;19;;
2006;;31555;TOULOUSE;FEMME;Mila;19;;
